Final Name,Image Name,Image Source,Original Size (KB),Location,Area,ByteSSIM,Final Size (KB),Worst Size (KB),Worst SSIM,Worst Resolution,SSIM,Weighted Sum,Resolution Percentage
reduced_O1CN011Zmam2A2XpD5V7Y_!!6000000003237-0-picassoopen.jpg_220x10000Q75.jpg_.webp,O1CN011Zmam2A2XpD5V7Y_!!6000000003237-0-picassoopen.jpg_220x10000Q75.jpg_.webp,https://gw.alicdn.com/bao/uploaded/i2/6000000003237/O1CN011Zmam2A2XpD5V7Y_!!6000000003237-0-picassoopen.jpg_220x10000Q75.jpg_.webp,11.603515625,3.884238646482636,0.3324175824175824,1.0,4.666015625,11.603515625,1.0,100,0.9217047495936053,1.3324175824175823,10.0
reduced_O1CN01IgZdJn1RDJKqgF066_!!6000000002077-0-picassoopen.jpg_220x10000Q75.jpg_.webp,O1CN01IgZdJn1RDJKqgF066_!!6000000002077-0-picassoopen.jpg_220x10000Q75.jpg_.webp,https://gw.alicdn.com/bao/uploaded/i4/6000000002077/O1CN01IgZdJn1RDJKqgF066_!!6000000002077-0-picassoopen.jpg_220x10000Q75.jpg_.webp,13.3671875,5.326007326007327,0.3324175824175824,1.0,5.08203125,13.3671875,1.0,100,0.9226984009581055,1.3324175824175823,5.0
reduced_O1CN01P7xod21s8iznWSgtW_!!6000000005722-0-picassoopen.jpg_220x10000Q75.jpg_.webp,O1CN01P7xod21s8iznWSgtW_!!6000000005722-0-picassoopen.jpg_220x10000Q75.jpg_.webp,https://gw.alicdn.com/bao/uploaded/i2/6000000005722/O1CN01P7xod21s8iznWSgtW_!!6000000005722-0-picassoopen.jpg_220x10000Q75.jpg_.webp,10.896484375,5.326007326007327,0.3324175824175824,1.0,3.71875,10.896484375,1.0,100,0.9007081366072304,1.3324175824175823,5.0
reduced_O1CN012r8RmK1sWXakCnN9p_!!6000000005774-0-picassoopen.jpg_220x10000Q75.jpg_.webp,O1CN012r8RmK1sWXakCnN9p_!!6000000005774-0-picassoopen.jpg_220x10000Q75.jpg_.webp,https://gw.alicdn.com/bao/uploaded/i3/6000000005774/O1CN012r8RmK1sWXakCnN9p_!!6000000005774-0-picassoopen.jpg_220x10000Q75.jpg_.webp,7.296875,5.326007326007327,0.3324175824175824,1.0,2.51953125,7.296875,1.0,100,0.9353851368237388,1.3324175824175823,5.0
reduced_O1CN01mJv81r1wu8SVIOwq3_!!6000000006367-0-picassoopen.jpg_220x10000Q75.jpg_.webp,O1CN01mJv81r1wu8SVIOwq3_!!6000000006367-0-picassoopen.jpg_220x10000Q75.jpg_.webp,https://gw.alicdn.com/bao/uploaded/i2/6000000006367/O1CN01mJv81r1wu8SVIOwq3_!!6000000006367-0-picassoopen.jpg_220x10000Q75.jpg_.webp,8.873046875,5.326007326007327,0.3324175824175824,1.0,2.93359375,8.873046875,1.0,100,0.9167172510919757,1.3324175824175823,5.0
reduced_O1CN011mwZFx1MHp9zGxMpN_!!2549841410-0-sm.jpg_220x10000Q75.jpg_.webp,O1CN011mwZFx1MHp9zGxMpN_!!2549841410-0-sm.jpg_220x10000Q75.jpg_.webp,https://gw.alicdn.com/bao/uploaded/i1/2549841410/O1CN011mwZFx1MHp9zGxMpN_!!2549841410-0-sm.jpg_220x10000Q75.jpg_.webp,5.369140625,2.9021956087824354,0.3324175824175824,1.0,2.017578125,5.369140625,1.0,100,0.9457284100461346,1.3324175824175823,5.0
reduced_O1CN01J89uXL1OhafwvtvVz_!!6000000001737-0-picassoopen.jpg_220x10000Q75.jpg_.webp,O1CN01J89uXL1OhafwvtvVz_!!6000000001737-0-picassoopen.jpg_220x10000Q75.jpg_.webp,https://gw.alicdn.com/bao/uploaded/i4/6000000001737/O1CN01J89uXL1OhafwvtvVz_!!6000000001737-0-picassoopen.jpg_220x10000Q75.jpg_.webp,7.646484375,3.884238646482636,0.3324175824175824,1.0,2.580078125,7.646484375,1.0,100,0.9186648041821339,1.3324175824175823,5.0
reduced_O1CN0188HfFc1o9P7eSmJSW_!!2200657715182-0-sm.jpg_220x10000Q75.jpg_.webp,O1CN0188HfFc1o9P7eSmJSW_!!2200657715182-0-sm.jpg_220x10000Q75.jpg_.webp,https://gw.alicdn.com/bao/uploaded/i2/2200657715182/O1CN0188HfFc1o9P7eSmJSW_!!2200657715182-0-sm.jpg_220x10000Q75.jpg_.webp,6.240234375,2.39802089059923,0.3324175824175824,1.0,2.21484375,6.240234375,1.0,100,0.9320094232059049,1.3324175824175823,5.0
reduced_O1CN01DhmylE1qXL24xQCFW_!!0-item_pic.jpg_220x10000Q75.jpg_.webp,O1CN01DhmylE1qXL24xQCFW_!!0-item_pic.jpg_220x10000Q75.jpg_.webp,https://gw.alicdn.com/bao/uploaded/i2/2181865505/O1CN01DhmylE1qXL24xQCFW_!!0-item_pic.jpg_220x10000Q75.jpg_.webp,2.36328125,2.39802089059923,0.3324175824175824,1.0,1.0234375,2.36328125,1.0,100,0.9783725970830901,1.3324175824175823,5.0
reduced_O1CN01zoxuaO1rbI5B6bZ8w_!!0-item_pic.jpg_220x10000Q75.jpg_.webp,O1CN01zoxuaO1rbI5B6bZ8w_!!0-item_pic.jpg_220x10000Q75.jpg_.webp,https://gw.alicdn.com/bao/uploaded/i1/2201054585649/O1CN01zoxuaO1rbI5B6bZ8w_!!0-item_pic.jpg_220x10000Q75.jpg_.webp,1.560546875,2.39802089059923,0.3324175824175824,1.0,0.65625,1.560546875,1.0,100,0.9657993725330584,1.3324175824175823,5.0
reduced_TB1NQiE0YY1gK0jSZTEXXXDQVXa-400-400.jpg_220x10000Q75.jpg_.webp,TB1NQiE0YY1gK0jSZTEXXXDQVXa-400-400.jpg_220x10000Q75.jpg_.webp,https://gw.alicdn.com/tfs/TB1NQiE0YY1gK0jSZTEXXXDQVXa-400-400.jpg_220x10000Q75.jpg_.webp,3.951171875,2.9021956087824354,0.3324175824175824,1.0,1.244140625,3.951171875,1.0,100,0.9473744732950459,1.3324175824175823,5.0
reduced_O1CN014AxN4C1Z7pWRr4wzb_!!6000000003148-0-tps-356-141.jpg_360x10000Q75.jpg,O1CN014AxN4C1Z7pWRr4wzb_!!6000000003148-0-tps-356-141.jpg_360x10000Q75.jpg,https://gw.alicdn.com/imgextra/i1/O1CN014AxN4C1Z7pWRr4wzb_!!6000000003148-0-tps-356-141.jpg_360x10000Q75.jpg,13.994140625,12.462857142857146,0.3447527472527472,1.0,7.13671875,13.994140625,1.0,100,0.9173451953448881,1.3447527472527472,30.0
reduced_TB1jq1HekvoK1RjSZPfXXXPKFXa-502-380.jpg_290x10000Q75.jpg_.webp,TB1jq1HekvoK1RjSZPfXXXPKFXa-502-380.jpg_290x10000Q75.jpg_.webp,https://gw.alicdn.com/tfs/TB1jq1HekvoK1RjSZPfXXXPKFXa-502-380.jpg_290x10000Q75.jpg_.webp,10.80078125,8.38846153846154,0.3516483516483517,1.0,3.638671875,10.80078125,1.0,100,0.9167567328910767,1.3516483516483515,5.0
reduced_TB1Cq1HekvoK1RjSZPfXXXPKFXa-502-380.jpg_290x10000Q75.jpg_.webp,TB1Cq1HekvoK1RjSZPfXXXPKFXa-502-380.jpg_290x10000Q75.jpg_.webp,https://gw.alicdn.com/tfs/TB1Cq1HekvoK1RjSZPfXXXPKFXa-502-380.jpg_290x10000Q75.jpg_.webp,12.33984375,8.38846153846154,0.3516483516483517,1.0,3.892578125,12.33984375,1.0,100,0.9009265957230255,1.3516483516483515,5.0
reduced_TB1xwW3eiLaK1RjSZFxXXamPFXa-502-380.jpg_290x10000Q75.jpg_.webp,TB1xwW3eiLaK1RjSZFxXXamPFXa-502-380.jpg_290x10000Q75.jpg_.webp,https://gw.alicdn.com/tfs/TB1xwW3eiLaK1RjSZFxXXamPFXa-502-380.jpg_290x10000Q75.jpg_.webp,12.1640625,8.38846153846154,0.3516483516483517,1.0,4.234375,12.1640625,1.0,100,0.9209250658784407,1.3516483516483515,5.0
reduced_TB1IQPsEFzqK1RjSZFoXXbfcXXa-502-380.jpg_290x10000Q75.jpg_.webp,TB1IQPsEFzqK1RjSZFoXXbfcXXa-502-380.jpg_290x10000Q75.jpg_.webp,https://gw.alicdn.com/tfs/TB1IQPsEFzqK1RjSZFoXXbfcXXa-502-380.jpg_290x10000Q75.jpg_.webp,9.154296875,8.38846153846154,0.3516483516483517,1.0,2.9453125,9.154296875,1.0,100,0.9087395115321026,1.3516483516483515,5.0
reduced_TB1x7TyENYaK1RjSZFnXXa80pXa-502-380.jpg_290x10000Q75.jpg_.webp,TB1x7TyENYaK1RjSZFnXXa80pXa-502-380.jpg_290x10000Q75.jpg_.webp,https://gw.alicdn.com/tfs/TB1x7TyENYaK1RjSZFnXXa80pXa-502-380.jpg_290x10000Q75.jpg_.webp,12.357421875,8.38846153846154,0.3516483516483517,1.0,4.728515625,12.357421875,1.0,100,0.9141728439983813,1.3516483516483515,10.0
reduced_TB1sQTyENYaK1RjSZFnXXa80pXa-502-380.jpg_290x10000Q75.jpg_.webp,TB1sQTyENYaK1RjSZFnXXa80pXa-502-380.jpg_290x10000Q75.jpg_.webp,https://gw.alicdn.com/tfs/TB1sQTyENYaK1RjSZFnXXa80pXa-502-380.jpg_290x10000Q75.jpg_.webp,10.3359375,8.38846153846154,0.3516483516483517,1.0,3.59765625,10.3359375,1.0,100,0.9253113816604475,1.3516483516483515,5.0
reduced_TB1NASFejDpK1RjSZFrXXa78VXa-502-380.jpg_290x10000Q75.jpg_.webp,TB1NASFejDpK1RjSZFrXXa78VXa-502-380.jpg_290x10000Q75.jpg_.webp,https://gw.alicdn.com/tfs/TB1NASFejDpK1RjSZFrXXa78VXa-502-380.jpg_290x10000Q75.jpg_.webp,11.1484375,8.38846153846154,0.3516483516483517,1.0,4.669921875,11.1484375,1.0,100,0.909150240759617,1.3516483516483515,20.0
reduced_TB1ztBlaMMPMeJjy1XbXXcwxVXa-200-60.png,TB1ztBlaMMPMeJjy1XbXXcwxVXa-200-60.png,https://img.alicdn.com/tfs/TB1ztBlaMMPMeJjy1XbXXcwxVXa-200-60.png,5.5166015625,27.43396226415096,0.0206043956043956,1.430858806404658,9.1435546875,4.845703125,1.0,90,1.0,1.4514632020090534,5.0
reduced_TB1tPdRkNvbeK8jSZPfXXariXXa-468-602.jpg_230x10000Q75.jpg_.webp,TB1tPdRkNvbeK8jSZPfXXariXXa-468-602.jpg_230x10000Q75.jpg_.webp,https://gw.alicdn.com/tfs/TB1tPdRkNvbeK8jSZPfXXariXXa-468-602.jpg_230x10000Q75.jpg_.webp,7.88671875,2.396703296703297,0.4604670329670329,1.0,2.37109375,7.88671875,1.0,100,0.9106730114089696,1.460467032967033,5.0
reduced_TB1Rimq1lr0gK0jSZFnSuvRRXXa.jpg_230x10000Q75.jpg_.webp,TB1Rimq1lr0gK0jSZFnSuvRRXXa.jpg_230x10000Q75.jpg_.webp,https://gw.alicdn.com/tps/i4/TB1Rimq1lr0gK0jSZFnSuvRRXXa.jpg_230x10000Q75.jpg_.webp,6.607421875,2.9021956087824354,0.4604670329670329,1.0,2.13671875,6.607421875,1.0,100,0.9346641387969791,1.460467032967033,5.0
reduced_TB1t5ObaBxRMKJjy0FdXXaifFXa-200-60.png,TB1t5ObaBxRMKJjy0FdXXaifFXa-200-60.png,https://img.alicdn.com/tfs/TB1t5ObaBxRMKJjy0FdXXaifFXa-200-60.png,5.8173828125,27.43396226415096,0.0206043956043956,1.4781954887218045,9.5908203125,5.16796875,1.0,90,1.0,1.4987998843262,5.0
reduced_O1CN01ku1QvU1FdclsstCyR_!!6000000000510-0-tps-520-280.jpg_570x10000Q75.jpg_.webp,O1CN01ku1QvU1FdclsstCyR_!!6000000000510-0-tps-520-280.jpg_570x10000Q75.jpg_.webp,https://gw.alicdn.com/imgextra/i3/O1CN01ku1QvU1FdclsstCyR_!!6000000000510-0-tps-520-280.jpg_570x10000Q75.jpg_.webp,44.578125,21.07246376811596,1.0,1.0,25.646484375,44.578125,1.0,100,0.9149535179327786,2.0,35.0
reduced_TB1lUZLJVXXXXXtXFXXSutbFXXX.jpg,TB1lUZLJVXXXXXtXFXXSutbFXXX.jpg,https://img.alicdn.com/simba/img/TB1lUZLJVXXXXXtXFXXSutbFXXX.jpg,41.2294921875,21.07246376811596,1.0,1.0,29.2880859375,41.2294921875,1.0,100,0.9676692387842978,2.0,65.0
O1CN01fS1G4M1bFHA2rvIwi_!!6000000003435-0-ald.jpg_570x10000Q75.jpg_.webp,O1CN01fS1G4M1bFHA2rvIwi_!!6000000003435-0-ald.jpg_570x10000Q75.jpg_.webp,https://gw.alicdn.com/tps/i4/i3/6000000003435/O1CN01fS1G4M1bFHA2rvIwi_!!6000000003435-0-ald.jpg_570x10000Q75.jpg_.webp,17.140625,21.07246376811596,1.0,1.0,17.140625,17.140625,1.0,100,1.0,2.0,
O1CN01y1sR2j1iIfUL4VsKq_!!6000000004390-2-tps-202-40.png,O1CN01y1sR2j1iIfUL4VsKq_!!6000000004390-2-tps-202-40.png,https://img.alicdn.com/imgextra/i1/O1CN01y1sR2j1iIfUL4VsKq_!!6000000004390-2-tps-202-40.png,13.1650390625,1.0,0.0554945054945054,2.3743961352657004,13.1650390625,12.7607421875,1.0,90,1.0,2.4298906407602057,
O1CN01HkVitO1V8VhPKSICa_!!6000000002608-2-tps-174-40.png,O1CN01HkVitO1V8VhPKSICa_!!6000000002608-2-tps-174-40.png,https://img.alicdn.com/imgextra/i3/O1CN01HkVitO1V8VhPKSICa_!!6000000002608-2-tps-174-40.png,9.3818359375,1.0106580166821133,0.0478021978021978,2.4034229828850857,9.3818359375,8.982421875,1.0,90,1.0,2.451225180687284,
O1CN01WRHxRD1HlWox5UNuN_!!6000000000798-2-tps-99-40.png,O1CN01WRHxRD1HlWox5UNuN_!!6000000000798-2-tps-99-40.png,https://img.alicdn.com/imgextra/i3/O1CN01WRHxRD1HlWox5UNuN_!!6000000000798-2-tps-99-40.png,3.681640625,1.0,0.0271978021978022,19.66,3.681640625,3.6328125,1.0,90,1.0,19.6871978021978,
O1CN01Y8A3Cu1flZaFyZZft_!!6000000004047-0-alimamazszw.jpg,O1CN01Y8A3Cu1flZaFyZZft_!!6000000004047-0-alimamazszw.jpg,https://img.alicdn.com/imgextra/i4/6000000004047/O1CN01Y8A3Cu1flZaFyZZft_!!6000000004047-0-alimamazszw.jpg,70.8193359375,21.07246376811596,1.0,1372820.379072704,70.8193359375,13.470703125,0.917986900548276,20,1.0,1372821.379072704,
O1CN01ga1mwD2IKL2CVvDC1_!!700459267.png_290x10000.jpg_.webp,O1CN01ga1mwD2IKL2CVvDC1_!!700459267.png_290x10000.jpg_.webp,https://gw.alicdn.com/imgextra/i3/700459267/O1CN01ga1mwD2IKL2CVvDC1_!!700459267.png_290x10000.jpg_.webp,56.37890625,8.38846153846154,0.3516483516483517,1409852.2378178798,56.37890625,7.693359375,0.9284976872185426,0,1.0,1409852.5894662314,
O1CN01Am8Sra21Zaice06ax_!!6000000006999-2-tps-1130-500.png_570x10000.jpg_.webp,O1CN01Am8Sra21Zaice06ax_!!6000000006999-2-tps-1130-500.png_570x10000.jpg_.webp,https://gw.alicdn.com/imgextra/i3/O1CN01Am8Sra21Zaice06ax_!!6000000006999-2-tps-1130-500.png_570x10000.jpg_.webp,33.40234375,21.07246376811596,1.0,1618681.329810018,33.40234375,3.96875,0.9503692214847672,0,1.0,1618682.329810018,
O1CN01rEcd4h1qgxMff8cYu_!!6000000005526-2-yinhe.png_220x10000.jpg_.webp,O1CN01rEcd4h1qgxMff8cYu_!!6000000005526-2-yinhe.png_220x10000.jpg_.webp,https://gw.alicdn.com/bao/uploaded/bao/upload/O1CN01rEcd4h1qgxMff8cYu_!!6000000005526-2-yinhe.png_220x10000.jpg_.webp,26.998046875,1.3626991565135895,0.3324175824175824,3885524.6994980806,26.998046875,8.576171875,0.925435871890812,20,1.0,3885525.0319156633,
O1CN01Ba0mIk22t7EkW0tkP_!!2-item_pic.png_220x10000.jpg_.webp,O1CN01Ba0mIk22t7EkW0tkP_!!2-item_pic.png_220x10000.jpg_.webp,https://gw.alicdn.com/bao/uploaded/i3/392147177/O1CN01Ba0mIk22t7EkW0tkP_!!2-item_pic.png_220x10000.jpg_.webp,26.1875,1.517217391304348,0.3324175824175824,5026340.742908395,26.1875,7.22265625,0.9007003690465096,0,1.0,5026341.075325977,
O1CN01e2682J1pMySbQCCYq_!!6000000005347-2-yinhe.png_220x10000.jpg_.webp,O1CN01e2682J1pMySbQCCYq_!!6000000005347-2-yinhe.png_220x10000.jpg_.webp,https://gw.alicdn.com/bao/uploaded/bao/upload/O1CN01e2682J1pMySbQCCYq_!!6000000005347-2-yinhe.png_220x10000.jpg_.webp,11.96875,1.96221322537112,0.3324175824175824,5406217.382268909,11.96875,3.4296875,0.9519105139465316,0,1.0,5406217.714686492,
O1CN01a6vjbK1dLo4NfTbrT_!!6000000003720-2-yinhe.png_220x10000.jpg_.webp,O1CN01a6vjbK1dLo4NfTbrT_!!6000000003720-2-yinhe.png_220x10000.jpg_.webp,https://gw.alicdn.com/bao/uploaded/bao/upload/O1CN01a6vjbK1dLo4NfTbrT_!!6000000003720-2-yinhe.png_220x10000.jpg_.webp,21.560546875,1.96221322537112,0.3324175824175824,5773702.060052588,21.560546875,7.83203125,0.9174295996335512,30,1.0,5773702.39247017,
O1CN01xcNTTW1lJX1yOq8Zc_!!6000000004798-2-yinhe.png_220x10000.jpg_.webp,O1CN01xcNTTW1lJX1yOq8Zc_!!6000000004798-2-yinhe.png_220x10000.jpg_.webp,https://gw.alicdn.com/bao/uploaded/bao/upload/O1CN01xcNTTW1lJX1yOq8Zc_!!6000000004798-2-yinhe.png_220x10000.jpg_.webp,17.546875,1.3626991565135895,0.3324175824175824,6254223.219115596,17.546875,5.9609375,0.9245166792761064,0,1.0,6254223.551533178,
O1CN01hv9lcY1q0ov0kJcYu_!!6000000005434-2-yinhe.png_220x10000.jpg_.webp,O1CN01hv9lcY1q0ov0kJcYu_!!6000000005434-2-yinhe.png_220x10000.jpg_.webp,https://gw.alicdn.com/bao/uploaded/bao/upload/O1CN01hv9lcY1q0ov0kJcYu_!!6000000005434-2-yinhe.png_220x10000.jpg_.webp,8.63671875,1.517217391304348,0.3324175824175824,6328487.765835151,8.63671875,2.044921875,0.956543954812424,0,1.0,6328488.098252733,
O1CN01HY0XHV1R3EbzxMhmr_!!6000000002055-2-yinhe.png_220x10000.jpg_.webp,O1CN01HY0XHV1R3EbzxMhmr_!!6000000002055-2-yinhe.png_220x10000.jpg_.webp,https://gw.alicdn.com/bao/uploaded/bao/upload/O1CN01HY0XHV1R3EbzxMhmr_!!6000000002055-2-yinhe.png_220x10000.jpg_.webp,16.18359375,1.96221322537112,0.3324175824175824,6445605.945421372,16.18359375,5.7265625,0.9297868276057252,20,1.0,6445606.277838954,
O1CN012APoCl1MOEaYhW8ab_!!6000000001424-2-at.png_220x10000.jpg_.webp,O1CN012APoCl1MOEaYhW8ab_!!6000000001424-2-at.png_220x10000.jpg_.webp,https://gw.alicdn.com/bao/uploaded/bao/upload/O1CN012APoCl1MOEaYhW8ab_!!6000000001424-2-at.png_220x10000.jpg_.webp,10.1953125,1.517217391304348,0.3324175824175824,6718019.382570706,10.1953125,3.98828125,0.95656181973996,0,1.0,6718019.7149882885,
O1CN01lBxp7M1YvvE7XAu2V_!!2-item_pic.png_220x10000.jpg_.webp,O1CN01lBxp7M1YvvE7XAu2V_!!2-item_pic.png_220x10000.jpg_.webp,https://gw.alicdn.com/bao/uploaded/i1/619123122/O1CN01lBxp7M1YvvE7XAu2V_!!2-item_pic.png_220x10000.jpg_.webp,16.677734375,1.3626991565135895,0.3324175824175824,7644656.146962319,16.677734375,5.0859375,0.907688638388156,30,1.0,7644656.479379901,
O1CN018fiXQk1ghHU86lkUC_!!6000000004173-2-yinhe.png_220x10000.jpg_.webp,O1CN018fiXQk1ghHU86lkUC_!!6000000004173-2-yinhe.png_220x10000.jpg_.webp,https://gw.alicdn.com/bao/uploaded/bao/upload/O1CN018fiXQk1ghHU86lkUC_!!6000000004173-2-yinhe.png_220x10000.jpg_.webp,15.392578125,1.517217391304348,0.3324175824175824,8146726.380112712,15.392578125,4.8046875,0.9101456689591232,20,1.0,8146726.712530294,
O1CN01pgZ5ej1XZeLRMRTAn_!!6000000002938-2-yinhe.png_220x10000.jpg_.webp,O1CN01pgZ5ej1XZeLRMRTAn_!!6000000002938-2-yinhe.png_220x10000.jpg_.webp,https://gw.alicdn.com/bao/uploaded/bao/upload/O1CN01pgZ5ej1XZeLRMRTAn_!!6000000002938-2-yinhe.png_220x10000.jpg_.webp,10.984375,1.7112593173793649,0.3324175824175824,8415000.218483385,10.984375,3.92578125,0.9381244948329625,0,1.0,8415000.550900968,
O1CN01qP9qpg1LB7kQU5aAb_!!6000000001260-2-yinhe.png_220x10000.jpg_.webp,O1CN01qP9qpg1LB7kQU5aAb_!!6000000001260-2-yinhe.png_220x10000.jpg_.webp,https://gw.alicdn.com/bao/uploaded/bao/upload/O1CN01qP9qpg1LB7kQU5aAb_!!6000000001260-2-yinhe.png_220x10000.jpg_.webp,10.16015625,1.7112593173793649,0.3324175824175824,8831623.900059942,10.16015625,4.046875,0.943757919008774,0,1.0,8831624.232477525,
O1CN0165z5rS1PKyjY5Vw06_!!6000000001823-2-yinhe.png_220x10000.jpg_.webp,O1CN0165z5rS1PKyjY5Vw06_!!6000000001823-2-yinhe.png_220x10000.jpg_.webp,https://gw.alicdn.com/bao/uploaded/bao/upload/O1CN0165z5rS1PKyjY5Vw06_!!6000000001823-2-yinhe.png_220x10000.jpg_.webp,13.572265625,1.3626991565135895,0.3324175824175824,9085171.45417402,13.572265625,4.1953125,0.9112555276673664,0,1.0,9085171.786591604,
O1CN01TxIfYq1n6MsFNlHE3_!!6000000005040-2-yinhe.png_220x10000.jpg_.webp,O1CN01TxIfYq1n6MsFNlHE3_!!6000000005040-2-yinhe.png_220x10000.jpg_.webp,https://gw.alicdn.com/bao/uploaded/bao/upload/O1CN01TxIfYq1n6MsFNlHE3_!!6000000005040-2-yinhe.png_220x10000.jpg_.webp,12.17578125,1.7112593173793649,0.3324175824175824,10914011.674375068,12.17578125,3.728515625,0.9039611383689274,0,1.0,10914012.00679265,
O1CN01URyNP01FN8ROGxHpi_!!6000000000474-2-yinhe.png_220x10000.jpg_.webp,O1CN01URyNP01FN8ROGxHpi_!!6000000000474-2-yinhe.png_220x10000.jpg_.webp,https://gw.alicdn.com/bao/uploaded/bao/upload/O1CN01URyNP01FN8ROGxHpi_!!6000000000474-2-yinhe.png_220x10000.jpg_.webp,10.9921875,1.7112593173793649,0.3324175824175824,11173825.71145256,10.9921875,2.890625,0.9056988218695724,0,1.0,11173826.043870144,
O1CN01PCwNAj22AESNS7xtU_!!2-item_pic.png_220x10000.jpg_.webp,O1CN01PCwNAj22AESNS7xtU_!!2-item_pic.png_220x10000.jpg_.webp,https://gw.alicdn.com/bao/uploaded/i1/1917047079/O1CN01PCwNAj22AESNS7xtU_!!2-item_pic.png_220x10000.jpg_.webp,3.03515625,1.96221322537112,0.3324175824175824,15621619.349283772,3.03515625,0.498046875,0.9587131565926356,0,1.0,15621619.681701357,
